Source Table	Lab ID	Station Name	Station ID	Sample Date	Sample Time	Sample Medium Code	Sample Type	Parameter Code	Method	Dilution	Remark Code	Qualifier	Result	Concentration pM/L	Final Result	Result Units	RL Type	RL	MDL	Spike Recovery	High Spike Limit	Low Spike Limit	Blank Value	Delete Code	Parameter	Lab Code	Schedule	User Code	Project Account	Project Chief	Collector	Project	State	County	Geologic Unit	Analysis Status	Analysis Source	Hydrologic Event	Hydrologic Condition	Login Date	Analysis Date	Release Date	NWQL Proposal	Analyzing Laboratory	Element	Isotope	Molecular weight	NASC µg/g (Taylor_McClennan 1984)	NASC normalized concentration
index-12cfm	20110110039	"Underwood Creek at Wauwatosa, WI"	4087088	1/5/2011	103300	WS	9	50575	PLM43	1			0.0019	12.08267091	<0.10	ug/L	mrl	0.1	0.1						"gadolinium,fil,icp-ms"	2941	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Gd	158	157.25	5.2	3.65385E-07
index-12cfm	20110110039	"Underwood Creek at Wauwatosa, WI"	4087088	1/5/2011	103300	WS	9	50577	PLM43	1			0.0005	3.031581807	<0.10	ug/L	mrl	0.1	0.1						"holmium,fil,icp-ms"	2961	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ho	165	164.9304	1.04	4.80769E-07
index-12cfm	20110110039	"Underwood Creek at Wauwatosa, WI"	4087088	1/5/2011	103300	WS	9	50579	PLM43	1			0.0037	25.65169163	<0.10	ug/L	mrl	0.1	0.1						"neodymium,fil,icp-ms"	2991	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Nd	146	144.24	33	1.12121E-07
index-12cfm	20110110039	"Underwood Creek at Wauwatosa, WI"	4087088	1/5/2011	103300	WS	9	50582	PLM43	1			0.0011	7.806401249	<0.10	ug/L	mrl	0.1	0.1						"praseodymium,fil,icp-ms"	3017	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Pr	141	140.91	7.9	1.39241E-07
index-12cfm	20110110039	"Underwood Creek at Wauwatosa, WI"	4087088	1/5/2011	103300	WS	9	50586	PLM43	1			0.0009	5.663034354	<0.10	ug/L	mrl	0.1	0.1						"terbium,fil,icp-ms"	3063	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tb	159	158.9254	0.85	1.05882E-06
index-12cfm	20110110039	"Underwood Creek at Wauwatosa, WI"	4087088	1/5/2011	103300	WS	9	50587	PLM43	1			0.0004	2.367788604	<0.10	ug/L	mrl	0.1	0.1						"thulium,fil,icp-ms"	3073	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tm	169	168.934	0.5	0.0000008
index-12cfm	20110110039	"Underwood Creek at Wauwatosa, WI"	4087088	1/5/2011	103300	WS	9	62844	PLM43	1			0.0007	4.000754428	<0.10	ug/L	mrl	0.1	0.1						"lutetium,fil,icp-ms"	2981	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Lu	175	174.967	0.48	1.45833E-06
index-12cfm	20110110039	"Underwood Creek at Wauwatosa, WI"	4087088	1/5/2011	103300	WS	9	82323	PLM43	1			0.0036	23.94253791	<0.10	ug/L	mrl	0.1	0.1						"samarium,fil,icp-ms"	3037	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Sm	147	150.36	5.7	6.31579E-07
index-12cfm	20110110039	"Underwood Creek at Wauwatosa, WI"	4087088	1/5/2011	103300	WS	9	82331	PLM43	1			0.0024	14.76923077	<0.10	ug/L	mrl	0.1	0.1						"dysprosium,fil,icp-ms"	2929	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Dy	163	162.5	5.8	4.13793E-07
index-12cfm	20110110040	"Menominee River at Menominee Falls, WI"	4087030	1/5/2011	104800	WS	9	1110	PLM43	1			0.0265	189.1236083	<0.10	ug/L	mrl	0.1	0.1						"cerium,fil,icp-ms"	2919	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ce	140	140.12	73	3.63014E-07
index-12cfm	20110110040	"Menominee River at Menominee Falls, WI"	4087030	1/5/2011	104800	WS	9	1180	PLM43	1			0.0077	55.43356971	<0.10	ug/L	mrl	0.1	0.1						"lanthanum,fil,icp-ms"	2977	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	La	139	138.905	32	2.40625E-07
index-12cfm	20110110040	"Menominee River at Menominee Falls, WI"	4087030	1/5/2011	104800	WS	9	1194	PLM43	1			0.0044	25.42764679	<0.10	ug/L	mrl	0.1	0.1						"ytterbium,fil,icp-ms"	3087	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Yb	174	173.04	3.1	1.41935E-06
index-12cfm	20110110040	"Menominee River at Menominee Falls, WI"	4087030	1/5/2011	104800	WS	9	50573	PLM43	1			0.0024	14.34891785	<0.10	ug/L	mrl	0.1	0.1						"erbium,fil,icp-ms"	2933	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Er	167	167.26	3.4	7.05882E-07
index-12cfm	20110110040	"Menominee River at Menominee Falls, WI"	4087030	1/5/2011	104800	WS	9	50574	PLM43	1			0.0231	152.0136878	<0.10	ug/L	mrl	0.1	0.1						"europium,fil,icp-ms"	2937	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Eu	151	151.96	1.24	1.8629E-05
index-12cfm	20110110040	"Menominee River at Menominee Falls, WI"	4087030	1/5/2011	104800	WS	9	50575	PLM43	1			0.0093	59.14149444	<0.10	ug/L	mrl	0.1	0.1						"gadolinium,fil,icp-ms"	2941	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Gd	158	157.25	5.2	1.78846E-06
index-12cfm	20110110040	"Menominee River at Menominee Falls, WI"	4087030	1/5/2011	104800	WS	9	50577	PLM43	1			0.001	6.063163613	<0.10	ug/L	mrl	0.1	0.1						"holmium,fil,icp-ms"	2961	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ho	165	164.9304	1.04	9.61538E-07
index-12cfm	20110110040	"Menominee River at Menominee Falls, WI"	4087030	1/5/2011	104800	WS	9	50579	PLM43	1			0.0109	75.56849695	<0.10	ug/L	mrl	0.1	0.1						"neodymium,fil,icp-ms"	2991	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Nd	146	144.24	33	3.30303E-07
index-12cfm	20110110040	"Menominee River at Menominee Falls, WI"	4087030	1/5/2011	104800	WS	9	50582	PLM43	1			0.003	21.29018522	<0.10	ug/L	mrl	0.1	0.1						"praseodymium,fil,icp-ms"	3017	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Pr	141	140.91	7.9	3.79747E-07
index-12cfm	20110110040	"Menominee River at Menominee Falls, WI"	4087030	1/5/2011	104800	WS	9	50586	PLM43	1			0.0013	8.179938512	<0.10	ug/L	mrl	0.1	0.1						"terbium,fil,icp-ms"	3063	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tb	159	158.9254	0.85	1.52941E-06
index-12cfm	20110110040	"Menominee River at Menominee Falls, WI"	4087030	1/5/2011	104800	WS	9	50587	PLM43	1			0.0004	2.367788604	<0.10	ug/L	mrl	0.1	0.1						"thulium,fil,icp-ms"	3073	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tm	169	168.934	0.5	0.0000008
index-12cfm	20110110040	"Menominee River at Menominee Falls, WI"	4087030	1/5/2011	104800	WS	9	62844	PLM43	1			0.0009	5.143827122	<0.10	ug/L	mrl	0.1	0.1						"lutetium,fil,icp-ms"	2981	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Lu	175	174.967	0.48	0.000001875
index-12cfm	20110110040	"Menominee River at Menominee Falls, WI"	4087030	1/5/2011	104800	WS	9	82323	PLM43	1			0.0059	39.23915935	<0.10	ug/L	mrl	0.1	0.1						"samarium,fil,icp-ms"	3037	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Sm	147	150.36	5.7	1.03509E-06
index-12cfm	20110110040	"Menominee River at Menominee Falls, WI"	4087030	1/5/2011	104800	WS	9	82331	PLM43	1			0.0039	24	<0.10	ug/L	mrl	0.1	0.1						"dysprosium,fil,icp-ms"	2929	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Dy	163	162.5	5.8	6.72414E-07
index-12cfm	20110110041	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	1/5/2011	93800	WS	9	1110	PLM43	1			0.0113	80.64516129	<0.10	ug/L	mrl	0.1	0.1						"cerium,fil,icp-ms"	2919	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ce	140	140.12	73	1.54795E-07
index-12cfm	20110110041	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	1/5/2011	93800	WS	9	1180	PLM43	1			0.0081	58.31323566	<0.10	ug/L	mrl	0.1	0.1						"lanthanum,fil,icp-ms"	2977	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	La	139	138.905	32	2.53125E-07
index-12cfm	20110110041	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	1/5/2011	93800	WS	9	1194	PLM43	1			0.0039	22.53814147	<0.10	ug/L	mrl	0.1	0.1						"ytterbium,fil,icp-ms"	3087	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Yb	174	173.04	3.1	1.25806E-06
index-12cfm	20110110041	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	1/5/2011	93800	WS	9	50573	PLM43	1			0.0025	14.94678943	<0.10	ug/L	mrl	0.1	0.1						"erbium,fil,icp-ms"	2933	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Er	167	167.26	3.4	7.35294E-07
index-12cfm	20110110041	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	1/5/2011	93800	WS	9	50574	PLM43	1			0.019	125.0329034	<0.10	ug/L	mrl	0.1	0.1						"europium,fil,icp-ms"	2937	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Eu	151	151.96	1.24	1.53226E-05
index-12cfm	20110110041	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	1/5/2011	93800	WS	9	50575	PLM43	1			0.0044	27.9809221	<0.10	ug/L	mrl	0.1	0.1						"gadolinium,fil,icp-ms"	2941	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Gd	158	157.25	5.2	8.46154E-07
index-12cfm	20110110041	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	1/5/2011	93800	WS	9	50577	PLM43	1			0.001	6.063163613	<0.10	ug/L	mrl	0.1	0.1						"holmium,fil,icp-ms"	2961	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ho	165	164.9304	1.04	9.61538E-07
index-12cfm	20110110041	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	1/5/2011	93800	WS	9	50579	PLM43	1			0.0097	67.2490294	<0.10	ug/L	mrl	0.1	0.1						"neodymium,fil,icp-ms"	2991	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Nd	146	144.24	33	2.93939E-07
index-12cfm	20110110041	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	1/5/2011	93800	WS	9	50582	PLM43	1			0.0026	18.45149386	<0.10	ug/L	mrl	0.1	0.1						"praseodymium,fil,icp-ms"	3017	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Pr	141	140.91	7.9	3.29114E-07
index-12cfm	20110110041	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	1/5/2011	93800	WS	9	50586	PLM43	1			0.0008	5.033808315	<0.10	ug/L	mrl	0.1	0.1						"terbium,fil,icp-ms"	3063	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tb	159	158.9254	0.85	9.41176E-07
index-12cfm	20110110041	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	1/5/2011	93800	WS	9	50587	PLM43	1			0.0006	3.551682906	<0.10	ug/L	mrl	0.1	0.1						"thulium,fil,icp-ms"	3073	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tm	169	168.934	0.5	0.0000012
index-12cfm	20110110041	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	1/5/2011	93800	WS	9	62844	PLM43	1			0.0004	2.286145387	<0.10	ug/L	mrl	0.1	0.1						"lutetium,fil,icp-ms"	2981	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Lu	175	174.967	0.48	8.33333E-07
index-12cfm	20110110041	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	1/5/2011	93800	WS	9	82323	PLM43	1			0.0015	9.976057462	<0.10	ug/L	mrl	0.1	0.1						"samarium,fil,icp-ms"	3037	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Sm	147	150.36	5.7	2.63158E-07
index-12cfm	20110110041	"Little Menomonee River at Donges Bay Rd, nr Freistadt, WI"	4087050	1/5/2011	93800	WS	9	82331	PLM43	1			0.0026	16	<0.10	ug/L	mrl	0.1	0.1						"dysprosium,fil,icp-ms"	2929	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Dy	163	162.5	5.8	4.48276E-07
index-12cfm	20110110042	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	1/5/2011	104400	WS	9	1110	PLM43	1			0.0122	87.06822723	<0.10	ug/L	mrl	0.1	0.1						"cerium,fil,icp-ms"	2919	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ce	140	140.12	73	1.67123E-07
index-12cfm	20110110042	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	1/5/2011	104400	WS	9	1180	PLM43	1			0.0051	36.71574097	<0.10	ug/L	mrl	0.1	0.1						"lanthanum,fil,icp-ms"	2977	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	La	139	138.905	32	1.59375E-07
index-12cfm	20110110042	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	1/5/2011	104400	WS	9	1194	PLM43	1			0.0042	24.27184466	<0.10	ug/L	mrl	0.1	0.1						"ytterbium,fil,icp-ms"	3087	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Yb	174	173.04	3.1	1.35484E-06
index-12cfm	20110110042	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	1/5/2011	104400	WS	9	50573	PLM43	1			0.0016	9.565945235	<0.10	ug/L	mrl	0.1	0.1						"erbium,fil,icp-ms"	2933	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Er	167	167.26	3.4	4.70588E-07
index-12cfm	20110110042	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	1/5/2011	104400	WS	9	50574	PLM43	1			0.0241	158.5943669	<0.10	ug/L	mrl	0.1	0.1						"europium,fil,icp-ms"	2937	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Eu	151	151.96	1.24	1.94355E-05
index-12cfm	20110110042	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	1/5/2011	104400	WS	9	50575	PLM43	1			0.0046	29.25278219	<0.10	ug/L	mrl	0.1	0.1						"gadolinium,fil,icp-ms"	2941	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Gd	158	157.25	5.2	8.84615E-07
index-12cfm	20110110042	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	1/5/2011	104400	WS	9	50577	PLM43	1			0.0009	5.456847252	<0.10	ug/L	mrl	0.1	0.1						"holmium,fil,icp-ms"	2961	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ho	165	164.9304	1.04	8.65385E-07
index-12cfm	20110110042	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	1/5/2011	104400	WS	9	50579	PLM43	1			0.0067	46.45036051	<0.10	ug/L	mrl	0.1	0.1						"neodymium,fil,icp-ms"	2991	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Nd	146	144.24	33	2.0303E-07
index-12cfm	20110110042	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	1/5/2011	104400	WS	9	50582	PLM43	1			0.0018	12.77411113	<0.10	ug/L	mrl	0.1	0.1						"praseodymium,fil,icp-ms"	3017	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Pr	141	140.91	7.9	2.27848E-07
index-12cfm	20110110042	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	1/5/2011	104400	WS	9	50586	PLM43	1			0.001	6.292260394	<0.10	ug/L	mrl	0.1	0.1						"terbium,fil,icp-ms"	3063	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tb	159	158.9254	0.85	1.17647E-06
index-12cfm	20110110042	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	1/5/2011	104400	WS	9	50587	PLM43	1			0.0004	2.367788604	<0.10	ug/L	mrl	0.1	0.1						"thulium,fil,icp-ms"	3073	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Tm	169	168.934	0.5	0.0000008
index-12cfm	20110110042	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	1/5/2011	104400	WS	9	62844	PLM43	1			0.0008	4.572290775	<0.10	ug/L	mrl	0.1	0.1						"lutetium,fil,icp-ms"	2981	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Lu	175	174.967	0.48	1.66667E-06
index-12cfm	20110110042	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	1/5/2011	104400	WS	9	82323	PLM43	1			0.0043	28.59803139	<0.10	ug/L	mrl	0.1	0.1						"samarium,fil,icp-ms"	3037	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Sm	147	150.36	5.7	7.54386E-07
index-12cfm	20110110042	"Menomonee River at 16th and Canal, Milwaukee, WI"	4087142	1/5/2011	104400	WS	9	82331	PLM43	1			0.0028	17.23076923	<0.10	ug/L	mrl	0.1	0.1						"dysprosium,fil,icp-ms"	2929	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110111	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Dy	163	162.5	5.8	4.82759E-07
index-12cfm	20110120015	"South Shore Wastewater influent at S. Milwaukee, WI"	4.25308E+14	1/3/2011	41700	WS	9	1110	PLM43	1			0.0075	53.52554953	<0.10	ug/L	mrl	0.1	0.1						"cerium,fil,icp-ms"	2919	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110112	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ce	140	140.12	73	1.0274E-07
index-12cfm	20110120015	"South Shore Wastewater influent at S. Milwaukee, WI"	4.25308E+14	1/3/2011	41700	WS	9	1180	PLM43	1			0.006	43.19498938	<0.10	ug/L	mrl	0.1	0.1						"lanthanum,fil,icp-ms"	2977	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110112	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	La	139	138.905	32	1.875E-07
index-12cfm	20110120015	"South Shore Wastewater influent at S. Milwaukee, WI"	4.25308E+14	1/3/2011	41700	WS	9	1194	PLM43	1			0.0041	23.6939436	<0.10	ug/L	mrl	0.1	0.1						"ytterbium,fil,icp-ms"	3087	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110112	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Yb	174	173.04	3.1	1.32258E-06
index-12cfm	20110120015	"South Shore Wastewater influent at S. Milwaukee, WI"	4.25308E+14	1/3/2011	41700	WS	9	50573	PLM43	1			0.0018	10.76168839	<0.10	ug/L	mrl	0.1	0.1						"erbium,fil,icp-ms"	2933	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110112	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Er	167	167.26	3.4	5.29412E-07
index-12cfm	20110120015	"South Shore Wastewater influent at S. Milwaukee, WI"	4.25308E+14	1/3/2011	41700	WS	9	50574	PLM43	1			0.0357	234.9302448	<0.10	ug/L	mrl	0.1	0.1						"europium,fil,icp-ms"	2937	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110112	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Eu	151	151.96	1.24	2.87903E-05
index-12cfm	20110120015	"South Shore Wastewater influent at S. Milwaukee, WI"	4.25308E+14	1/3/2011	41700	WS	9	50575	PLM43	1			0.1349	857.8696343	0.13	ug/L	mrl	0.1	0.1						"gadolinium,fil,icp-ms"	2941	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110112	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Gd	158	157.25	5.2	2.59423E-05
index-12cfm	20110120015	"South Shore Wastewater influent at S. Milwaukee, WI"	4.25308E+14	1/3/2011	41700	WS	9	50577	PLM43	1			0.0009	5.456847252	<0.10	ug/L	mrl	0.1	0.1						"holmium,fil,icp-ms"	2961	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110112	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Ho	165	164.9304	1.04	8.65385E-07
index-12cfm	20110120015	"South Shore Wastewater influent at S. Milwaukee, WI"	4.25308E+14	1/3/2011	41700	WS	9	50579	PLM43	1			0.007	48.5302274	<0.10	ug/L	mrl	0.1	0.1						"neodymium,fil,icp-ms"	2991	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110112	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Nd	146	144.24	33	2.12121E-07
index-12cfm	20110120015	"South Shore Wastewater influent at S. Milwaukee, WI"	4.25308E+14	1/3/2011	41700	WS	9	50582	PLM43	1			0.0018	12.77411113	<0.10	ug/L	mrl	0.1	0.1						"praseodymium,fil,icp-ms"	3017	2333	WI	GC11NK009KPL200	SRCORSI	akbaldwi		WI			U	3	9	A	20110112	20110118	20110119	CL09016	"""""USGS-National Water Quality Lab, Denver, CO """""	Pr	141	140.91	7.9	2.27848E-07
